timestamp,vibration_g,strain_microstrain,temperature_c,displacement_mm,damage_class
2025-03-23 20:00:00,0.1387,290.864,23.963,1.9147,1
2025-03-23 21:00:00,0.11861,232.923,24.184,1.6157,1
2025-03-23 22:00:00,0.08977,242.922,22.935,1.4094,1
2025-03-23 23:00:00,0.09179,222.667,21.943,1.3866,1
2025-03-24 00:00:00,0.10132,231.332,21.357,1.3544,1
2025-03-24 01:00:00,0.12209,238.554,23.034,1.2309,1
2025-03-24 02:00:00,0.10658,238.878,22.394,1.3473,1
2025-03-24 03:00:00,0.10498,234.052,23.263,1.5801,1
2025-03-24 04:00:00,0.09104,230.892,24.999,1.5528,1
2025-03-24 05:00:00,0.10589,246.545,28.356,1.6727,1
2025-03-24 06:00:00,0.13964,274.517,26.265,1.9471,1
2025-03-24 07:00:00,0.14203,325.085,30.35,2.1,1
2025-03-24 08:00:00,0.14903,334.772,28.602,2.3816,1
2025-03-24 09:00:00,0.1362,323.083,32.377,2.3889,1
2025-03-24 10:00:00,0.11948,308.874,34.96,2.036,1
2025-03-24 11:00:00,0.10407,273.302,34.255,1.6497,1
2025-03-24 12:00:00,0.09193,250.598,34.078,1.6285,1
2025-03-24 13:00:00,0.11502,255.187,32.997,1.7133,1
2025-03-24 14:00:00,0.09886,243.099,33.107,1.6677,1
2025-03-24 15:00:00,0.1116,267.602,31.814,1.6414,1
2025-03-24 16:00:00,0.09224,296.655,29.93,2.1597,1
2025-03-24 17:00:00,0.13582,336.668,29.079,2.1369,1
2025-03-24 18:00:00,0.14042,338.831,28.112,2.3322,1
2025-03-24 19:00:00,0.13128,331.388,25.4,2.0991,1
2025-03-24 20:00:00,0.12856,284.659,23.906,1.797,1
2025-03-24 21:00:00,0.10732,260.744,21.999,1.5712,1
2025-03-24 22:00:00,0.07003,244.959,23.146,1.5465,1
2025-03-24 23:00:00,0.11919,220.212,22.732,1.5473,1
2025-03-25 00:00:00,0.10066,228.997,22.177,1.3918,1
2025-03-25 01:00:00,0.09445,215.726,23.262,1.3584,1
2025-03-25 02:00:00,0.07744,219.66,22.809,1.4725,1
2025-03-25 03:00:00,0.07701,250.087,24.127,1.5056,1
2025-03-25 04:00:00,0.10827,243.453,25.264,1.5466,1
2025-03-25 05:00:00,0.12792,273.694,26.237,1.693,1
2025-03-25 06:00:00,0.12462,312.283,27.262,1.9212,1
2025-03-25 07:00:00,0.12217,339.349,32.109,2.2905,1
2025-03-25 08:00:00,0.14049,349.992,30.357,2.3708,1
2025-03-25 09:00:00,0.13651,334.168,31.343,2.3568,1
2025-03-25 10:00:00,0.13906,292.606,33.616,2.2038,1
2025-03-25 11:00:00,0.12044,269.745,33.997,1.802,1
2025-03-25 12:00:00,0.064,254.849,32.214,1.6331,1
2025-03-25 13:00:00,0.11285,249.184,35.042,1.6621,1
2025-03-25 14:00:00,0.08212,268.252,32.982,1.5926,1
2025-03-25 15:00:00,0.0858,272.145,30.809,1.801,1
2025-03-25 16:00:00,0.1287,299.862,32.326,2.0415,1
2025-03-25 17:00:00,0.14545,336.085,30.203,2.2205,1
2025-03-25 18:00:00,0.12387,355.909,26.382,2.3979,1
2025-03-25 19:00:00,0.14581,332.04,28.479,2.2297,1
2025-03-25 20:00:00,0.12677,290.675,,1.829,1
2025-03-25 21:00:00,0.10966,256.598,23.644,1.6602,1
2025-03-25 22:00:00,0.09091,231.906,24.611,1.5365,1
2025-03-25 23:00:00,0.08609,228.661,22.295,1.5143,1
2025-03-26 00:00:00,0.10351,227.424,21.889,1.4849,1
2025-03-26 01:00:00,0.0802,223.63,21.334,1.4015,1
2025-03-26 02:00:00,0.10725,215.448,23.424,1.4057,1
2025-03-26 03:00:00,0.09083,233.062,24.252,1.4669,1
2025-03-26 04:00:00,0.10552,241.042,24.94,1.5515,1
2025-03-26 05:00:00,0.09806,256.686,25.421,1.6974,1
2025-03-26 06:00:00,0.1296,284.505,28.078,1.9666,1
2025-03-26 07:00:00,0.14824,339.074,29.391,2.2347,1
2025-03-26 08:00:00,0.12764,364.577,29.322,2.4496,1
2025-03-26 09:00:00,0.14326,315.323,30.399,2.2031,1
2025-03-26 10:00:00,0.12474,314.588,33.797,2.2266,1
2025-03-26 11:00:00,0.0979,256.359,30.596,1.7976,1
2025-03-26 12:00:00,0.1173,255.964,34.169,1.5728,1
2025-03-26 13:00:00,0.06188,264.354,33.144,1.628,1
2025-03-26 14:00:00,0.10314,274.961,34.688,1.7326,1
2025-03-26 15:00:00,0.13116,281.251,31.573,1.7233,1
2025-03-26 16:00:00,0.1347,306.484,31.714,1.8774,1
2025-03-26 17:00:00,0.14111,333.039,28.999,2.1529,1
2025-03-26 18:00:00,0.14435,,28.059,2.3942,1
2025-03-26 19:00:00,0.13759,325.161,27.254,2.0695,1
2025-03-26 20:00:00,0.11154,290.253,24.367,1.7708,1
2025-03-26 21:00:00,0.1074,244.797,24.875,1.6935,1
2025-03-26 22:00:00,0.08592,223.921,21.534,1.4536,1
2025-03-26 23:00:00,0.09915,224.187,22.48,1.3846,1
2025-03-27 00:00:00,0.11527,230.451,23.049,1.3962,1
2025-03-27 01:00:00,0.09141,245.24,22.939,1.3167,1
2025-03-27 02:00:00,0.08715,236.837,25.046,1.5065,1
2025-03-27 03:00:00,0.08005,239.734,22.783,1.3803,1
2025-03-27 04:00:00,0.10981,254.729,23.287,1.4548,1
2025-03-27 05:00:00,0.10222,234.939,25.196,1.6831,1
2025-03-27 06:00:00,0.13533,305.694,28.735,1.9318,1
2025-03-27 07:00:00,,314.391,30.093,2.1961,1
2025-03-27 08:00:00,0.15053,346.647,31.065,2.2368,1
2025-03-27 09:00:00,0.14436,339.688,30.837,2.293,1
2025-03-27 10:00:00,0.11468,312.317,34.059,2.0385,1
2025-03-27 11:00:00,0.103,267.857,32.268,1.7203,1
2025-03-27 12:00:00,0.08809,251.151,35.333,1.5975,1
2025-03-27 13:00:00,0.12431,258.301,37.167,1.6746,1
2025-03-27 14:00:00,0.10858,254.868,33.578,1.6926,1
2025-03-27 15:00:00,0.11806,277.565,32.885,1.7788,1
2025-03-27 16:00:00,0.11791,295.657,30.351,2.1076,1
2025-03-27 17:00:00,0.1229,323.994,27.323,2.2673,1
2025-03-27 18:00:00,0.14639,338.946,27.219,2.3297,1
2025-03-27 19:00:00,0.14606,324.094,25.078,2.2363,1
2025-03-27 20:00:00,0.11594,294.848,23.206,1.8732,1
2025-03-27 21:00:00,0.11168,260.779,25.766,1.6675,1
2025-03-27 22:00:00,0.08968,233.212,23.073,1.5982,1
2025-03-27 23:00:00,0.1049,233.84,22.602,1.3702,1
2025-03-28 00:00:00,0.11807,229.973,21.588,1.4157,1
2025-03-28 01:00:00,0.10012,226.144,21.956,1.5148,1
2025-03-28 02:00:00,0.10382,223.557,23.92,1.4756,1
2025-03-28 03:00:00,0.10683,234.231,23.678,1.4287,1
2025-03-28 04:00:00,0.08524,248.122,25.596,1.3958,1
2025-03-28 05:00:00,0.09726,270.08,26.171,1.4884,1
2025-03-28 06:00:00,0.1062,288.625,27.549,2.1006,1
2025-03-28 07:00:00,0.13176,328.236,27.824,2.2431,1
2025-03-28 08:00:00,0.15329,343.905,28.586,2.3121,1
2025-03-28 09:00:00,0.14396,340.874,31.888,2.3073,1
2025-03-28 10:00:00,0.11925,303.766,33.223,1.9438,1
2025-03-28 11:00:00,0.08128,,32.211,1.7343,1
2025-03-28 12:00:00,0.12879,260.219,33.918,1.5839,1
2025-03-28 13:00:00,0.08985,256.507,33.819,1.5103,1
2025-03-28 14:00:00,0.11994,249.051,30.568,1.4406,1
2025-03-28 15:00:00,0.08657,268.124,31.104,1.6164,1
2025-03-28 16:00:00,0.12033,300.299,31.448,2.0747,1
2025-03-28 17:00:00,0.10738,324.523,29.977,2.1717,1
2025-03-28 18:00:00,0.15255,372.078,26.575,2.3714,1
2025-03-28 19:00:00,0.11969,319.715,26.596,2.2765,1
2025-03-28 20:00:00,0.11381,274.98,26.186,1.9154,1
2025-03-28 21:00:00,0.08781,258.019,24.649,1.6233,1
2025-03-28 22:00:00,0.10485,253.118,22.649,1.4987,1
2025-03-28 23:00:00,0.10272,224.359,21.602,1.3937,1
2025-03-29 00:00:00,0.11598,216.271,21.218,1.5046,1
2025-03-29 01:00:00,0.09081,224.69,22.739,1.5814,1
2025-03-29 02:00:00,0.10009,221.22,23.011,1.5532,1
2025-03-29 03:00:00,0.0768,221.132,24.486,1.2982,1
2025-03-29 04:00:00,0.09618,220.869,25.131,1.4904,1
2025-03-29 05:00:00,0.09577,251.067,27.403,1.6888,1
2025-03-29 06:00:00,0.13044,312.823,28.087,1.9796,1
2025-03-29 07:00:00,0.15397,349.919,30.468,2.1199,1
2025-03-29 08:00:00,0.15677,358.717,32.018,2.2708,1
2025-03-29 09:00:00,0.12888,326.439,31.25,2.3743,1
2025-03-29 10:00:00,0.14239,320.248,31.0,1.9416,1
2025-03-29 11:00:00,0.10641,278.258,35.621,1.693,1
2025-03-29 12:00:00,0.09184,258.348,34.281,1.5764,1
2025-03-29 13:00:00,0.09288,222.769,31.711,1.623,1
2025-03-29 14:00:00,0.08807,278.825,32.313,1.5693,1
2025-03-29 15:00:00,0.12758,271.67,33.142,1.7941,1
2025-03-29 16:00:00,0.12234,299.175,30.638,1.9026,1
2025-03-29 17:00:00,0.13622,314.155,28.912,2.0952,1
2025-03-29 18:00:00,0.1406,358.343,29.654,2.4888,1
2025-03-29 19:00:00,0.17148,319.319,25.164,2.2104,1
2025-03-29 20:00:00,0.14283,283.531,24.015,1.8548,1
2025-03-29 21:00:00,0.10369,260.959,23.984,1.5955,1
2025-03-29 22:00:00,0.09873,248.443,23.246,1.6142,1
2025-03-29 23:00:00,0.09388,225.445,22.773,1.4919,1
2025-03-30 00:00:00,0.08696,232.575,23.078,1.5279,1
2025-03-30 01:00:00,0.09044,224.732,22.427,1.3799,1
2025-03-30 02:00:00,0.09099,225.664,23.375,1.4468,1
2025-03-30 03:00:00,0.10555,236.932,23.431,1.4867,1
2025-03-30 04:00:00,0.08376,231.497,25.06,1.4803,1
2025-03-30 05:00:00,0.0955,249.764,26.56,1.6682,1
2025-03-30 06:00:00,0.11359,307.667,28.242,1.8982,1
2025-03-30 07:00:00,0.14007,331.252,30.464,2.2899,1
2025-03-30 08:00:00,0.17129,344.438,31.651,2.299,1
2025-03-30 09:00:00,0.1484,346.51,32.28,2.331,1
2025-03-30 10:00:00,0.13991,296.289,32.21,2.0293,1
2025-03-30 11:00:00,0.11238,264.604,33.861,1.7693,1
2025-03-30 12:00:00,0.09958,245.049,33.951,1.6957,1
2025-03-30 13:00:00,0.07719,246.393,34.012,1.597,1
2025-03-30 14:00:00,0.10708,258.98,35.828,1.6343,1
2025-03-30 15:00:00,0.10638,278.231,31.598,1.7951,1
2025-03-30 16:00:00,0.13687,311.976,31.491,2.0406,1
2025-03-30 17:00:00,0.12985,342.514,30.819,2.2228,1
2025-03-30 18:00:00,0.14165,339.849,28.102,2.3041,1
2025-03-30 19:00:00,0.14097,327.991,29.237,2.225,1
2025-03-30 20:00:00,0.12243,285.949,24.531,1.8451,1
2025-03-30 21:00:00,0.08375,244.825,24.131,1.7614,1
2025-03-30 22:00:00,0.10663,227.008,21.83,1.5011,1
2025-03-30 23:00:00,0.09724,232.438,21.767,1.4307,1
2025-03-31 00:00:00,0.08183,226.572,22.291,1.3498,1
2025-03-31 01:00:00,0.07065,224.512,23.213,1.4975,1
2025-03-31 02:00:00,0.09195,240.929,23.179,1.3908,1
2025-03-31 03:00:00,0.10787,240.794,25.261,1.4297,1
2025-03-31 04:00:00,0.11776,245.474,24.879,1.5834,1
2025-03-31 05:00:00,0.11091,267.803,26.041,1.699,1
2025-03-31 06:00:00,0.14364,296.011,31.237,1.7896,1
2025-03-31 07:00:00,0.13767,314.137,30.018,2.2387,1
2025-03-31 08:00:00,0.15853,346.264,30.129,2.392,1
2025-03-31 09:00:00,0.13563,338.967,31.402,2.2449,1
2025-03-31 10:00:00,0.1123,301.435,32.057,2.015,1
2025-03-31 11:00:00,0.09171,291.258,34.912,1.6566,1
2025-03-31 12:00:00,0.08209,251.748,33.555,1.4273,1
2025-03-31 13:00:00,0.11586,240.88,33.941,1.5471,1
2025-03-31 14:00:00,0.08798,263.674,33.112,1.6697,1
2025-03-31 15:00:00,0.0995,277.323,33.113,1.5164,1
2025-03-31 16:00:00,0.11283,298.727,29.976,1.9035,1
2025-03-31 17:00:00,0.14382,329.186,28.255,2.071,1
2025-03-31 18:00:00,0.16741,357.875,28.262,2.3345,1
2025-03-31 19:00:00,0.16805,340.914,27.161,2.3651,1
2025-03-31 20:00:00,0.09567,287.863,25.392,1.8848,1
2025-03-31 21:00:00,0.10328,262.148,22.779,1.6105,1
2025-03-31 22:00:00,0.08625,234.436,23.609,1.5696,1
2025-03-31 23:00:00,0.11132,226.097,21.304,1.4243,1
2025-04-01 00:00:00,0.1085,216.31,21.372,1.3934,1
2025-04-01 01:00:00,0.09062,212.902,21.069,1.4804,1
2025-04-01 02:00:00,0.0933,219.743,24.363,1.4953,1
2025-04-01 03:00:00,0.0857,228.117,24.515,1.4938,1
2025-04-01 04:00:00,0.12794,243.924,25.724,1.5231,1
2025-04-01 05:00:00,0.11684,261.135,27.941,1.6689,1
2025-04-01 06:00:00,0.13192,300.001,31.373,2.0652,1
2025-04-01 07:00:00,0.10391,331.478,27.5,2.1866,1
2025-04-01 08:00:00,0.14554,334.302,30.112,2.4802,1
2025-04-01 09:00:00,0.15769,327.776,31.501,2.1898,1
2025-04-01 10:00:00,0.13949,306.365,32.173,2.1186,1
2025-04-01 11:00:00,0.07968,261.023,32.5,1.8029,1
2025-04-01 12:00:00,0.0949,257.914,33.638,1.5775,1
2025-04-01 13:00:00,0.08086,234.684,32.333,1.6418,1
2025-04-01 14:00:00,0.1047,264.144,33.596,1.6024,1
2025-04-01 15:00:00,0.10892,271.417,32.302,1.7649,1
2025-04-01 16:00:00,0.10794,305.921,31.575,1.956,1
2025-04-01 17:00:00,0.13699,316.337,30.16,2.2428,1
2025-04-01 18:00:00,0.11372,356.814,28.721,2.4361,1
2025-04-01 19:00:00,0.13345,331.065,25.997,2.2325,1
2025-04-01 20:00:00,0.1236,311.867,27.543,1.8444,1
2025-04-01 21:00:00,0.11953,256.961,24.036,1.5525,1
2025-04-01 22:00:00,0.07952,225.399,20.567,1.4785,1
2025-04-01 23:00:00,0.09753,230.443,20.999,1.4455,1
2025-04-02 00:00:00,0.11139,226.684,19.911,1.3347,1
2025-04-02 01:00:00,0.081,221.482,22.225,1.5509,1
2025-04-02 02:00:00,0.10343,240.71,22.658,1.497,1
2025-04-02 03:00:00,0.0864,215.663,23.195,1.4009,1
2025-04-02 04:00:00,0.13135,246.779,27.413,1.5018,1
2025-04-02 05:00:00,0.1129,240.249,27.106,1.6658,1
2025-04-02 06:00:00,0.12067,285.361,28.871,1.9278,1
2025-04-02 07:00:00,0.14083,346.46,28.436,2.3281,1
2025-04-02 08:00:00,0.13514,344.399,29.801,2.4558,1
2025-04-02 09:00:00,0.13151,330.716,32.287,2.2882,1
2025-04-02 10:00:00,0.11885,296.204,33.404,2.0766,1
2025-04-02 11:00:00,0.09964,275.425,31.568,1.817,1
2025-04-02 12:00:00,0.12177,262.452,33.784,1.6619,1
2025-04-02 13:00:00,0.09793,250.514,33.812,1.6554,1
2025-04-02 14:00:00,0.09181,261.669,32.938,1.6921,1
2025-04-02 15:00:00,0.09875,260.871,31.266,1.7857,1
2025-04-02 16:00:00,0.12453,266.525,30.352,1.9143,0
2025-04-02 17:00:00,0.11265,313.456,29.341,2.1869,0
2025-04-02 18:00:00,0.13174,317.905,28.109,2.3285,0
2025-04-02 19:00:00,0.12031,288.201,27.173,2.1521,0
2025-04-02 20:00:00,0.10589,275.465,26.297,1.7979,0
2025-04-02 21:00:00,0.07314,222.634,23.404,1.6826,0
2025-04-02 22:00:00,0.10226,206.964,22.256,1.5099,0
2025-04-02 23:00:00,0.07345,213.452,22.73,1.3368,0
2025-04-03 00:00:00,0.09431,201.09,22.732,1.4117,0
2025-04-03 01:00:00,0.07456,198.784,21.683,1.4007,0
2025-04-03 02:00:00,0.07461,196.977,23.751,1.4629,0
2025-04-03 03:00:00,0.0973,198.423,24.932,1.3904,0
2025-04-03 04:00:00,0.09726,216.459,26.549,1.4383,0
2025-04-03 05:00:00,0.09521,240.493,28.58,1.7477,0
2025-04-03 06:00:00,0.11578,268.097,26.959,1.8029,0
2025-04-03 07:00:00,0.11917,304.827,29.569,2.226,0
2025-04-03 08:00:00,0.1299,327.448,31.013,2.3691,0
2025-04-03 09:00:00,0.11469,302.058,32.124,2.273,0
2025-04-03 10:00:00,0.11749,280.487,32.416,2.0278,0
2025-04-03 11:00:00,0.0844,246.522,32.012,1.8857,0
2025-04-03 12:00:00,0.10328,245.446,34.11,1.5341,0
2025-04-03 13:00:00,0.0797,226.626,32.873,1.6793,0
2025-04-03 14:00:00,0.0857,226.243,33.299,1.449,0
2025-04-03 15:00:00,0.10183,243.731,31.289,1.8585,0
2025-04-03 16:00:00,0.10693,270.012,29.68,1.8031,0
2025-04-03 17:00:00,0.11906,310.878,29.833,2.4435,0
2025-04-03 18:00:00,0.12964,321.54,28.18,2.3215,0
2025-04-03 19:00:00,0.13336,295.057,27.141,2.3114,0
2025-04-03 20:00:00,0.09869,257.841,27.622,2.0223,0
2025-04-03 21:00:00,0.0912,230.463,24.089,1.6038,0
2025-04-03 22:00:00,0.08546,219.112,23.385,1.4704,0
2025-04-03 23:00:00,0.09312,200.263,20.911,1.3497,0
2025-04-04 00:00:00,0.0808,202.03,20.451,1.4598,0
2025-04-04 01:00:00,0.10371,210.916,24.099,1.4179,0
2025-04-04 02:00:00,0.08024,201.62,21.691,1.3519,0
2025-04-04 03:00:00,0.07989,198.238,22.5,1.4835,0
2025-04-04 04:00:00,0.08328,215.268,24.949,1.4508,0
2025-04-04 05:00:00,0.07691,240.843,26.334,1.6461,0
2025-04-04 06:00:00,0.0942,269.345,26.912,1.9335,0
2025-04-04 07:00:00,0.11626,311.393,29.182,2.1874,0
2025-04-04 08:00:00,0.14363,327.613,32.471,2.3777,0
2025-04-04 09:00:00,0.12223,310.075,31.271,2.3929,0
2025-04-04 10:00:00,0.10083,275.13,31.519,1.9777,0
2025-04-04 11:00:00,0.10744,251.357,34.922,1.7727,0
2025-04-04 12:00:00,0.10407,241.611,34.586,1.6552,0
2025-04-04 13:00:00,0.09855,212.863,33.046,1.6481,0
2025-04-04 14:00:00,0.07522,227.87,31.293,1.5371,0
2025-04-04 15:00:00,0.08678,243.675,31.345,1.782,0
2025-04-04 16:00:00,0.12841,266.375,30.93,2.0057,0
2025-04-04 17:00:00,0.12552,314.64,30.947,2.1222,0
2025-04-04 18:00:00,0.12679,314.031,26.752,2.4748,0
2025-04-04 19:00:00,0.13125,298.794,26.341,2.313,0
2025-04-04 20:00:00,0.11873,274.934,25.806,1.8443,0
2025-04-04 21:00:00,0.08585,228.238,20.895,,0
2025-04-04 22:00:00,0.08797,215.635,24.04,1.5272,0
2025-04-04 23:00:00,0.09386,201.799,20.781,1.3007,0
2025-04-05 00:00:00,0.06808,200.228,22.387,1.535,0
2025-04-05 01:00:00,0.08216,213.454,22.489,1.3901,0
2025-04-05 02:00:00,0.06875,209.878,24.094,1.5832,0
2025-04-05 03:00:00,0.07094,202.632,24.407,1.4032,0
2025-04-05 04:00:00,0.07858,199.789,22.136,1.4714,0
2025-04-05 05:00:00,0.09844,235.237,25.494,1.7612,0
2025-04-05 06:00:00,0.10278,268.439,28.155,1.9177,0
2025-04-05 07:00:00,0.11485,298.593,29.308,2.2624,0
2025-04-05 08:00:00,0.13062,331.052,31.562,2.4908,0
2025-04-05 09:00:00,0.10887,313.681,33.179,2.2542,0
2025-04-05 10:00:00,0.11179,284.057,33.915,1.9291,0
2025-04-05 11:00:00,0.1063,251.386,33.527,1.6639,0
2025-04-05 12:00:00,0.0845,225.046,31.773,1.6737,0
2025-04-05 13:00:00,0.08106,231.145,33.238,1.6457,0
2025-04-05 14:00:00,0.08994,229.722,33.685,1.7407,0
2025-04-05 15:00:00,0.06838,240.67,30.923,1.7196,0
2025-04-05 16:00:00,0.11309,273.125,31.746,1.883,0
2025-04-05 17:00:00,0.15985,316.733,30.632,2.0723,0
2025-04-05 18:00:00,0.12853,319.613,28.141,2.5816,0
2025-04-05 19:00:00,,301.649,22.759,,0
2025-04-05 20:00:00,0.11557,269.606,23.455,1.884,0
2025-04-05 21:00:00,0.11245,228.486,26.01,1.6899,0
2025-04-05 22:00:00,0.09703,190.666,22.137,1.3659,0
2025-04-05 23:00:00,0.05688,203.747,19.812,1.3366,0
2025-04-06 00:00:00,0.08876,201.42,23.461,1.5814,0
2025-04-06 01:00:00,0.11288,195.653,22.2,1.4759,0
2025-04-06 02:00:00,0.08959,201.564,24.109,1.3926,0
2025-04-06 03:00:00,0.06889,203.93,24.069,1.3659,0
2025-04-06 04:00:00,0.08872,223.099,25.529,1.4901,0
2025-04-06 05:00:00,0.07734,235.667,26.862,1.6551,0
2025-04-06 06:00:00,0.12144,277.865,28.816,2.1174,0
2025-04-06 07:00:00,0.11116,316.342,32.265,2.27,0
2025-04-06 08:00:00,0.13089,327.848,32.144,2.317,0
2025-04-06 09:00:00,0.11234,306.961,30.325,2.2512,0
2025-04-06 10:00:00,0.10009,283.815,33.711,2.0481,0
2025-04-06 11:00:00,0.11056,257.055,35.145,1.7024,0
2025-04-06 12:00:00,0.0867,242.34,35.422,1.714,0
2025-04-06 13:00:00,0.07678,225.831,33.263,1.7117,0
2025-04-06 14:00:00,0.07171,235.627,34.573,1.6801,0
2025-04-06 15:00:00,0.07026,251.837,33.335,1.7139,0
2025-04-06 16:00:00,0.09163,278.887,34.066,1.99,0
2025-04-06 17:00:00,0.12397,298.938,28.632,2.0978,0
2025-04-06 18:00:00,0.14176,314.84,27.37,2.3298,0
2025-04-06 19:00:00,0.11591,298.898,26.059,2.2168,0
2025-04-06 20:00:00,0.12549,264.843,24.391,1.8154,0
2025-04-06 21:00:00,0.0841,233.456,22.669,1.7726,0
2025-04-06 22:00:00,0.08248,194.45,19.468,1.5038,0
2025-04-06 23:00:00,0.06979,197.78,21.662,1.2845,0
2025-04-07 00:00:00,0.09389,199.116,22.41,1.2844,0
2025-04-07 01:00:00,0.10718,204.315,21.579,1.3352,0
2025-04-07 02:00:00,0.06098,203.994,25.093,1.5943,0
2025-04-07 03:00:00,0.07859,203.15,23.74,1.5304,0
2025-04-07 04:00:00,0.10051,208.915,26.516,1.676,0
2025-04-07 05:00:00,0.07535,237.326,26.727,1.6792,0
2025-04-07 06:00:00,0.11344,269.493,28.958,1.9389,0
2025-04-07 07:00:00,0.13729,304.39,29.855,2.1491,0
2025-04-07 08:00:00,0.13094,329.122,32.609,2.4471,0
2025-04-07 09:00:00,0.12923,320.162,32.276,2.2695,0
2025-04-07 10:00:00,0.12778,274.514,33.758,2.0089,0
2025-04-07 11:00:00,0.1161,245.102,34.202,1.9201,0
2025-04-07 12:00:00,0.08471,240.089,33.621,1.6447,0
2025-04-07 13:00:00,0.0771,229.925,34.248,1.7362,0
2025-04-07 14:00:00,0.07441,241.263,35.844,1.5611,0
2025-04-07 15:00:00,0.10445,247.697,31.885,1.971,0
2025-04-07 16:00:00,0.09018,275.526,31.47,1.9635,0
2025-04-07 17:00:00,0.1196,308.691,31.029,2.3231,0
2025-04-07 18:00:00,0.13123,328.793,29.335,2.4393,0
2025-04-07 19:00:00,0.1166,308.092,26.428,2.1577,0
2025-04-07 20:00:00,0.11,262.578,22.107,1.9184,0
2025-04-07 21:00:00,0.12348,222.308,24.344,1.7123,0
2025-04-07 22:00:00,0.08388,211.759,20.107,,0
2025-04-07 23:00:00,0.07752,203.99,23.935,1.4059,0
2025-04-08 00:00:00,0.09419,196.197,22.154,1.426,0
2025-04-08 01:00:00,0.08489,202.26,23.355,1.4313,0
2025-04-08 02:00:00,0.09939,204.966,21.672,1.5286,0
2025-04-08 03:00:00,0.08472,204.993,21.845,1.4869,0
2025-04-08 04:00:00,0.08235,213.226,25.264,1.5217,0
2025-04-08 05:00:00,0.07131,238.675,26.358,1.7213,0
2025-04-08 06:00:00,0.08721,267.947,27.361,1.768,0
2025-04-08 07:00:00,0.1006,304.354,29.606,2.1959,0
2025-04-08 08:00:00,0.13455,329.923,34.272,2.4671,0
2025-04-08 09:00:00,0.10628,317.791,33.195,2.3882,0
2025-04-08 10:00:00,0.12171,281.41,34.407,2.0534,0
2025-04-08 11:00:00,0.09309,243.07,34.759,1.9157,0
2025-04-08 12:00:00,0.08252,242.08,35.726,1.7558,0
2025-04-08 13:00:00,0.07336,225.056,33.519,1.5798,0
2025-04-08 14:00:00,0.09292,235.956,30.681,1.5995,0
2025-04-08 15:00:00,0.08307,237.042,31.967,1.7899,0
2025-04-08 16:00:00,0.09482,275.61,31.925,1.9643,0
2025-04-08 17:00:00,0.13689,300.935,28.34,2.3487,0
2025-04-08 18:00:00,0.13426,314.6,27.739,2.2574,0
2025-04-08 19:00:00,0.11981,296.392,25.568,2.2099,0
2025-04-08 20:00:00,0.11434,276.455,26.753,1.9814,0
2025-04-08 21:00:00,0.09282,230.835,24.608,1.6215,0
2025-04-08 22:00:00,0.08993,206.381,23.537,1.4583,0
2025-04-08 23:00:00,0.07294,192.996,22.901,1.4405,0
2025-04-09 00:00:00,0.10685,189.839,21.888,1.4833,0
2025-04-09 01:00:00,0.07506,197.997,22.374,1.3859,0
2025-04-09 02:00:00,0.10079,195.425,21.314,1.3263,0
2025-04-09 03:00:00,0.08048,198.769,21.066,1.5111,0
2025-04-09 04:00:00,0.09502,200.808,25.113,1.557,0
2025-04-09 05:00:00,0.10152,233.962,26.768,1.7596,0
2025-04-09 06:00:00,0.12041,277.521,29.384,2.0228,0
2025-04-09 07:00:00,0.11254,321.236,31.371,2.446,0
2025-04-09 08:00:00,0.14291,319.748,32.817,2.5114,0
2025-04-09 09:00:00,0.14479,305.865,30.978,2.2078,0
2025-04-09 10:00:00,0.10354,273.209,32.706,2.0495,0
2025-04-09 11:00:00,0.09314,251.243,34.305,1.7476,0
2025-04-09 12:00:00,0.07917,232.292,36.971,1.6687,0
2025-04-09 13:00:00,0.07933,242.201,35.504,1.5356,0
2025-04-09 14:00:00,0.10599,234.624,34.472,1.6446,0
2025-04-09 15:00:00,0.08067,244.181,31.71,1.7969,0
2025-04-09 16:00:00,0.09534,281.941,29.873,1.9641,0
2025-04-09 17:00:00,0.14196,309.431,30.432,2.1696,0
2025-04-09 18:00:00,0.13749,320.487,26.612,2.2073,0
2025-04-09 19:00:00,0.14808,295.912,26.094,2.3614,0
2025-04-09 20:00:00,0.10124,253.495,24.795,1.9192,0
2025-04-09 21:00:00,0.09423,228.399,25.601,1.5955,0
2025-04-09 22:00:00,0.07741,221.679,22.311,1.52,0
2025-04-09 23:00:00,0.08446,200.013,19.21,1.5663,0
2025-04-10 00:00:00,0.06071,203.134,22.516,1.4774,0
2025-04-10 01:00:00,0.09023,193.054,21.277,1.1864,0
2025-04-10 02:00:00,0.086,207.744,22.766,1.6458,0
2025-04-10 03:00:00,0.08205,197.214,23.564,1.3086,0
2025-04-10 04:00:00,0.08065,203.926,24.583,1.5006,0
2025-04-10 05:00:00,0.08197,232.289,27.307,1.5964,0
2025-04-10 06:00:00,0.11538,276.127,26.072,1.8531,0
2025-04-10 07:00:00,0.10858,317.579,28.844,2.2565,0
2025-04-10 08:00:00,0.13614,326.13,31.732,2.2403,0
2025-04-10 09:00:00,0.14752,307.55,31.417,2.2651,0
2025-04-10 10:00:00,0.12447,265.281,31.177,2.0807,0
2025-04-10 11:00:00,0.07466,251.266,34.509,1.7278,0
2025-04-10 12:00:00,0.07901,236.988,35.259,1.5681,0
